countryterritoryCode,dateRep,cases,deaths,countriesAndTerritories,popData2018,GDP (current US$),GDP per capita (current US$),Access to electricity (% of population),Current health expenditure per capita (current US$),Current health expenditure (% of GDP),"Hospital beds (per 1,000 people)"
CHE,2020-02-08,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-02-07,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-02-06,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-02-05,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-02-04,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-02-03,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-02-02,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-02-01,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-31,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-30,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-29,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-28,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-27,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-26,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-25,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-24,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-23,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-22,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-21,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-20,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-19,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-18,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-17,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-16,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-15,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-14,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-13,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-12,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-11,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-10,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-09,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-08,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-07,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-06,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-05,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-04,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-03,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-02,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2020-01-01,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
CHE,2019-12-31,0,0,Switzerland,8516543.0,705140354166.312,82796.54716312849,100.0,9956.259765625,12.346322089433698,4.7
SYR,2020-04-17,0,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-04-16,4,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-04-15,4,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-04-14,0,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-04-13,0,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-04-12,6,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-04-11,0,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-04-10,0,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-04-09,0,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-04-08,0,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-04-07,0,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-04-06,3,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-04-05,0,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-04-04,0,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-04-03,6,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-04-02,0,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-04-01,0,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-03-31,1,1,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-03-30,4,1,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-03-29,0,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-03-28,0,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-03-27,4,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-03-26,0,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-03-25,0,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-03-24,0,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
SYR,2020-03-23,1,0,Syria,16906283.0,40405006007.2086,2032.6234893270102,89.63878631591801,69.89218902587889,3.56564745306969,1.5
TWN,2020-04-17,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-04-16,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-04-15,2,0,Taiwan,23780452.0,,,,,,
TWN,2020-04-14,5,0,Taiwan,23780452.0,,,,,,
TWN,2020-04-13,3,0,Taiwan,23780452.0,,,,,,
TWN,2020-04-12,5,1,Taiwan,23780452.0,,,,,,
TWN,2020-04-11,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-04-10,1,0,Taiwan,23780452.0,,,,,,
TWN,2020-04-09,3,0,Taiwan,23780452.0,,,,,,
TWN,2020-04-08,3,0,Taiwan,23780452.0,,,,,,
TWN,2020-04-07,10,0,Taiwan,23780452.0,,,,,,
TWN,2020-04-06,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-04-05,8,0,Taiwan,23780452.0,,,,,,
TWN,2020-04-04,16,0,Taiwan,23780452.0,,,,,,
TWN,2020-04-03,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-04-02,17,0,Taiwan,23780452.0,,,,,,
TWN,2020-04-01,16,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-31,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-30,23,3,Taiwan,23780452.0,,,,,,
TWN,2020-03-29,16,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-28,15,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-27,17,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-26,19,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-25,21,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-24,30,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-23,12,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-22,18,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-21,27,1,Taiwan,23780452.0,,,,,,
TWN,2020-03-20,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-19,31,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-18,10,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-17,8,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-16,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-15,6,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-14,4,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-13,1,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-12,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-11,3,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-09,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-08,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-07,1,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-06,2,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-04,1,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-03,1,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-02,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-03-01,1,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-29,5,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-28,2,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-27,1,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-26,1,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-25,2,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-24,2,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-23,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-22,2,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-21,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-20,2,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-19,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-18,2,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-17,2,1,Taiwan,23780452.0,,,,,,
TWN,2020-02-16,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-15,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-14,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-13,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-12,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-11,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-10,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-09,1,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-08,1,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-07,5,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-06,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-05,1,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-04,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-03,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-02,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-02-01,1,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-31,1,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-30,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-29,1,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-28,2,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-27,2,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-26,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-25,2,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-24,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-23,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-22,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-21,1,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-20,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-19,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-18,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-17,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-16,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-15,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-14,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-13,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-12,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-11,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-10,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-09,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-08,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-07,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-06,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-05,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-04,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-03,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-02,0,0,Taiwan,23780452.0,,,,,,
TWN,2020-01-01,0,0,Taiwan,23780452.0,,,,,,
TWN,2019-12-31,0,0,Taiwan,23780452.0,,,,,,
THA,2020-04-17,28,1,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-04-16,29,3,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-04-15,30,2,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-04-14,34,1,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-04-13,28,2,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-04-12,33,3,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-04-11,45,2,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-04-10,50,1,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-04-09,54,2,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-04-08,111,4,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-04-07,38,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-04-06,51,3,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-04-05,191,4,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-04-04,103,4,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-04-03,104,3,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-04-02,120,2,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-04-01,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-31,263,3,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-30,143,1,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-29,109,1,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-28,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-27,91,1,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-26,111,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-25,107,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-24,106,3,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-23,122,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-22,233,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-21,154,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-20,35,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-19,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-18,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-17,63,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-16,32,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-15,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-14,12,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-12,11,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-11,9,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-07,3,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-05,4,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-02,1,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-03-01,0,1,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-29,2,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-28,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-27,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-26,3,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-25,2,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-24,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-23,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-22,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-21,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-20,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-19,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-18,1,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-17,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-16,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-15,1,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-14,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-13,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-12,1,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-11,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-10,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-09,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-08,7,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-07,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-06,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-05,6,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-04,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-03,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-02,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-02-01,5,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-31,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-30,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-29,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-28,6,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-27,3,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-26,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-25,1,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-24,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-23,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-22,2,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-21,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-20,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-19,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-18,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-17,1,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-16,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-15,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-14,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-13,1,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-12,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-11,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-10,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-09,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
THA,2020-01-08,0,0,Thailand,69428524.0,504992757704.997,7273.563207320921,100.0,247.035110473633,3.74601632356644,2.1
